alpha,log_prob
1301.2806587569783,-2057.6239596611836
1340.720928308393,-2060.440715940454
1362.632976951439,-2056.4887429104233
1299.2943839793015,-2054.714745006006
1361.477491849136,-2055.94257421512
1551.2647207766424,-2056.918257116584
1227.8258483460559,-2055.7194803683315
1222.4689234722507,-2055.692861978404
1326.8039050334708,-2055.2639000460094
1444.8552968574568,-2054.5685277917687
1347.2233220693533,-2054.956593412231
1382.259142827144,-2056.6497383341207
1277.497343795722,-2055.2853442711726
1277.497343795722,-2055.2853442711726
1389.802565509781,-2055.4146817818328
1401.3100866537932,-2056.1002400565085
1366.3300100144706,-2055.3812484938608
1371.0948541273933,-2054.844044359762
1349.9872008653879,-2055.0704523593167
1294.0155803196596,-2054.5804089380104
1436.6178954167667,-2054.747911636889
1236.742728313747,-2059.644708529509
1525.845603688095,-2057.079350155906
1491.6044286756687,-2057.543628889657
1309.961154170808,-2056.522339988698
1251.9249273378725,-2057.046342493408
1298.4007265293785,-2056.276169446319
1243.4354600816048,-2055.9142710924416
1285.313645361763,-2054.55888909439
1333.5660287622325,-2054.7069225695973
1336.671374827456,-2054.440817275484
1332.2919043797335,-2055.1988820945357
1321.2623222979691,-2055.0246586087073
1366.7421747694127,-2055.6333951101387
1354.1700421364658,-2054.3483887801845
1307.7314182795888,-2055.5250846673225
1130.3367335522241,-2057.616706063446
1132.316305099937,-2057.407605858004
1168.685622950723,-2056.214886295946
1164.120082215122,-2056.2767776070627
1415.3553807824917,-2057.322241649544
1173.567361410926,-2055.8483746627026
1236.039370931925,-2055.1393481241494
1348.1355851183885,-2055.6470597532634
1348.2874108808285,-2056.18915907828
1359.2488119925329,-2054.9421907613264
1223.156999649376,-2055.595968859355
1319.1207494241442,-2055.5462032599357
1351.9224282837536,-2056.0105102663156
1411.1824066331994,-2055.5037022930464
1276.8507600639223,-2055.132590489848
1469.8113611411895,-2055.818777500833
1199.9189940720432,-2057.612644670792
1417.7743251288582,-2055.323005507064
1432.573809091043,-2055.566707249104
1295.4999719044308,-2055.5454903902105
1461.922634762897,-2055.575569243057
1435.0929371660504,-2055.9393003811188
1412.7373765320692,-2055.100682322853
1444.4474411307726,-2055.004162915302
1251.0973719599012,-2055.9614285008256
1495.9635816437037,-2055.178966457067
1364.9161028713772,-2054.6285065884153
1522.3640483387737,-2055.2123083906113
1327.5601107148204,-2055.938730245273
1352.2175951608813,-2055.2348327753757
1424.4415922415983,-2054.597412922633
1450.8194291855575,-2054.929682297459
1287.1306081760888,-2055.9099050636514
1273.5562962508527,-2055.126514474246
1286.068163711882,-2054.570616983413
1400.9465833575227,-2054.598439880527
1334.0970917389805,-2054.925580982604
1476.3525670495574,-2054.822839159993
1246.817712637698,-2055.029856824077
1436.3600892015922,-2055.121825938019
1265.7363338085208,-2055.688598258162
1443.2311156708697,-2054.6301262967663
1274.7123939665037,-2054.611840944936
1332.5472954403704,-2055.087429356859
1384.8780756294623,-2055.633250071857
1474.9992798143858,-2055.487252663521
1295.8147783915974,-2054.9125072787465
1411.3971836014225,-2054.8433675111455
1212.1527753995642,-2055.642023517529
1563.1453230432858,-2058.719863582053
1208.7009847448437,-2057.2811884115827
1219.7438045796052,-2056.4619721097547
1333.4186675599794,-2054.60094052894
1315.1304573036289,-2054.873540689114
1510.7959950276681,-2056.177401669591
1187.0234437235035,-2056.8698281115417
1409.1463072350166,-2056.413545054927
1433.2956085992973,-2056.5193145564986
1349.4817698347542,-2056.8972663733307
1424.2147236191727,-2056.2239748938396
1352.2292290347843,-2056.599154715478
1094.613506760442,-2058.2006478719013
1143.3387767235265,-2056.8622807969336
1134.2360541286218,-2057.4052512800504
1562.892506288839,-2056.189999159187
1530.6012621755556,-2056.4818331502074
1301.2264485953888,-2055.406627044354
1186.4288082881503,-2057.080874461217
1369.2669966597905,-2054.974580180448
1373.1897791319848,-2055.641930388428
1381.6394948000377,-2055.3367882338625
1155.9889371863933,-2057.015849462436
1202.2545851144523,-2055.8853327477855
1329.848626456768,-2060.014784120349
1266.0072160680509,-2058.3321820921255
1439.7562867460067,-2055.1574431718063
1315.7673370399345,-2056.4640650699157
1206.0965336248864,-2055.3033261768574
1137.3042278222156,-2056.466762799795
1339.5316363695788,-2054.3942304096736
1283.1714374802418,-2055.2766189744443
1388.2083957959378,-2057.4776266818067
1305.8169385039096,-2059.130857515438
1283.7237935149801,-2057.109493702665
1508.6671301306362,-2056.1077129225023
1164.851973234059,-2056.832779701166
1168.8341504929654,-2056.9041718861654
1469.7136821950287,-2055.141275393534
1341.8750437159797,-2054.4948984705857
1450.2312837671038,-2054.730565015106
1247.3841343285972,-2056.570215432773
1339.8330976693644,-2056.3296729702965
1335.9859720574912,-2055.719476977961
1335.9859720574912,-2055.719476977961
1290.0210448824519,-2055.199939754362
1431.532973884387,-2055.400010323656
1263.0829739534227,-2055.6322003811297
1297.473816661714,-2056.1084393754254
1291.060209909936,-2056.4473496746173
1250.7736126132086,-2056.562806391326
1205.2750839560306,-2057.0451829249782
1555.3450428969218,-2057.472561812406
1473.1066081443041,-2055.117286610593
1293.736470825068,-2055.9073746861773
1516.8788073214848,-2055.569303724774
1644.2400093551626,-2057.2375390935777
1292.9531223894885,-2054.7584469694057
1426.0506321664568,-2054.79293063112
1351.278135234847,-2056.121823743424
1354.1575299206515,-2057.916587389153
1362.3078181366693,-2055.5390456009086
1509.018886900986,-2057.303302681806
1342.3633837588825,-2054.3941537128085
1347.8836497780646,-2055.3134726839035
1314.7575473799027,-2055.6510104455665
1307.7351000562132,-2054.789607238565
1333.442843384636,-2054.3596276529215
1238.0668090970923,-2055.5797831700525
1328.8341055337185,-2054.994340847256
1384.515317484261,-2054.383504958235
1237.545473980935,-2054.9536351600786
1447.3041436710112,-2055.256338334497
1924.2902262555194,-2061.7154395653993
1901.8752630710587,-2060.983116892092
1366.8293870409873,-2054.9620987627227
1299.7928536598122,-2055.355887857234
1340.7512942029052,-2057.241888755079
1383.8364505695567,-2056.8160634188953
1396.642678602463,-2057.1229203296334
1345.3939221025385,-2057.1617723153176
1313.8172473824884,-2055.4531365151875
1240.221490508836,-2055.3550798188894
1258.6803624980594,-2054.99837352274
1506.3297997042553,-2055.9856492722183
1285.13256316021,-2054.857272061572
1319.1623355248496,-2055.528472095413
1520.0445945498425,-2055.7692392726963
1578.0614800207793,-2056.339883468795
1238.49285921878,-2057.0603102805717
1471.522912896055,-2056.0961353216735
1470.8648974573125,-2056.8114287953567
1233.4252730072596,-2055.644447198037
1192.3346754015658,-2056.902217831387
1459.753894321772,-2057.67580769205
1522.4420642061423,-2058.270093374738
1262.8191172315035,-2055.3049427523415
1232.2740166210938,-2056.112390892552
1270.743563729625,-2054.7587135652584
1427.3729732901031,-2056.2426049119676
1446.1893151596437,-2056.803730216736
1367.2582044366873,-2055.5537150645428
1399.6484132921657,-2054.445348916147
1349.5197181504636,-2054.8150702725825
1405.7943070496224,-2054.763805957002
1307.1464325251607,-2054.594724915107
1455.7718861342428,-2055.2876364236454
1367.3620895652525,-2057.8235377313363
1333.0955289212009,-2056.1235067026687
1523.54876239915,-2057.437063773727
1385.4557944482485,-2056.134283470806
1354.2454176632727,-2057.4851063007322
1402.8279473861437,-2057.190719721852
1378.6992359374979,-2057.3559388932813
1349.6224244431417,-2058.2878726976205
1290.1902030673184,-2056.3643129922116
1484.3572233888588,-2055.0304935128875
1612.7215039723276,-2056.5062236292943
1171.0700033675769,-2056.9005867745036
1232.583120817243,-2055.2484459603606
1536.4029200542761,-2055.3878062089666
1238.2394554922414,-2055.127519889194
1296.394908848,-2054.5613831923242
1259.283144109624,-2055.213900381207
1292.8184122119883,-2055.4432918486427
1448.60248666371,-2055.5004879383064
1395.0452372822745,-2054.8611175187584
1472.2848210057812,-2054.772776351265
1214.7563269181508,-2055.288658404086
1328.5222649529685,-2056.4447024288224
1430.0670239517285,-2055.271171916845
1364.2884166175193,-2056.149815276027
1442.6042773052425,-2056.105931480842
1310.6731663399394,-2055.5082239160683
1426.6578883484917,-2055.8047104601796
1327.835030869457,-2054.9194094451154
1233.641473415773,-2055.832349193107
1276.2961821224717,-2054.9408849394886
1267.4035664685882,-2055.4763167040032
1249.084391978993,-2055.009148185383
1240.1389808440229,-2055.011404896773
1510.3798809977434,-2055.172145872093
1210.3386868710386,-2055.4214336750147
1108.403415315551,-2057.896967771527
1768.3497322852777,-2058.955163008028
1059.5678130619713,-2059.269426909325
1185.9016401735241,-2055.7520568351
1487.236597900832,-2054.9811769105245
1387.1060955968685,-2054.7766876701116
1380.310895252,-2054.34384957462
1232.1677326170382,-2055.5005011224607
1190.9634797809804,-2056.0320258584807
1544.8109609580094,-2055.993338624548
1155.1182553063577,-2056.720553467244
1196.9046010937345,-2057.406023419178
1234.383116539338,-2056.0693431274362
1627.196854140176,-2056.37682699236
1629.059028123893,-2056.4260693573833
1292.1255929422528,-2055.1890638539935
1267.185247028415,-2055.054585653451
1554.1997714428826,-2056.862521657634
1375.4691314710271,-2057.7061133451607
1384.6225821502926,-2055.3938890955997
1325.0946782933565,-2054.4482586575677
1422.5621683074526,-2054.744489149584
1337.9526841663655,-2055.245144591496
1539.5783776192386,-2056.1206554030905
1276.55025615159,-2055.8787598621934
1280.569541309308,-2055.588685170457
1161.2834765605364,-2059.83312474939
1302.319708741175,-2056.59596187179
1275.7350353602828,-2056.8165621412863
1436.954528428918,-2057.259282272018
1626.8447144107479,-2057.8846716254557
1142.9460351560028,-2058.176195233958
1277.3922592126496,-2054.6440361059344
1423.2358908210315,-2054.735626777908
1264.243770189717,-2054.747110987514
1372.6764957331154,-2054.7922256376132
1372.9781585852297,-2054.7261865779706
1291.581217086978,-2055.0485011628994
1285.1002650669318,-2055.5543862120753
1290.2001755859924,-2054.7126614203603
1185.2240075851555,-2056.4101231053705
1195.3121122923355,-2056.162138091662
1452.9434019256569,-2056.3449153096826
1429.922633041847,-2056.5110129276677
1277.3057978059537,-2056.0083632091114
1527.0200015673613,-2055.516818796596
1453.9778074552878,-2055.5546053563885
1453.9778074552878,-2055.5546053563885
1277.8629225981338,-2054.976551176545
1431.408808368744,-2054.979087605696
1431.408808368744,-2054.979087605696
1457.356440541881,-2054.6650996379985
1486.633783949798,-2054.8849453285825
1637.6220452421353,-2056.6210742785843
1660.1397544033093,-2057.764253889475
1632.081507837264,-2057.4202710737627
1267.119776455027,-2055.197148608963
1309.5738262264242,-2054.7445362712742
1427.9346936640288,-2054.988540257634
1290.2915615689183,-2055.0801271042274
1166.2700866367593,-2055.936711378206
1378.4863944523968,-2054.4527695052343
1574.6900214910606,-2056.8531100704495
1487.7610504081738,-2055.442454916959
1506.018768325507,-2055.363544608751
1460.3364435570518,-2057.799731073582
1269.379748084777,-2055.708472084467
1530.0096898138906,-2055.5183822036875
1728.0272409078948,-2057.875583779408
1105.5510093445316,-2058.343167987125
1403.8391316296552,-2055.3168342266094
1289.065698821043,-2055.6157298600788
1190.8477198403023,-2056.6552175416937
1233.7020815558583,-2055.9042057249826
1193.3638240149899,-2055.665000395743
1294.7773539178897,-2056.784837346541
1415.8050488311073,-2057.93366645209
1333.0090967914045,-2056.742972438532
1444.0838809348209,-2056.882900334516
1552.732121902252,-2058.511308121806
1529.4751934472858,-2055.6648088535526
1550.4059444326085,-2056.566184065804
1565.6050949919609,-2057.0815788370737
1351.8751356749183,-2057.688742691264
1273.039050858328,-2054.672408188907
1462.373757355813,-2054.759339503023
1461.2310688609239,-2054.8539071580653
1285.4547623158232,-2054.8051495966233
1260.3641010798794,-2056.657358758428
1253.0582405255846,-2055.1108746536147
1429.352733741935,-2054.5266050264977
1555.7239011287454,-2055.516555438812
1305.5173643213475,-2054.8880242469722
1462.241850567507,-2055.0269710994485
1311.1110706948662,-2054.6692461733387
1163.2071617921406,-2056.563650557943
1430.8606144677672,-2055.060869178948
1699.726257815835,-2057.801483425257
1549.8071804973886,-2059.102552569693
1578.0508087918065,-2055.9295105394463
1421.4376365872834,-2055.021958300449
1400.160225447441,-2054.5356312540566
1470.1943475359403,-2055.066086904199
1325.4210375383832,-2055.4616948002536
1405.1046589641933,-2055.550778956685
1322.5606653033287,-2054.5126500282117
1448.1278450347384,-2054.757577873048
1186.0108962242355,-2056.6561204504387
1484.1368138732546,-2056.8673484991923
1488.3298398203078,-2057.7535355864625
1523.8849515324914,-2057.2118585735293
1491.4302325339702,-2054.9831780973723
1454.5198493509374,-2054.6878330526056
1254.5660718111885,-2054.7861735284355
1227.9702119402814,-2055.0302208393605
1254.2837279888502,-2055.8649556688893
1254.2837279888502,-2055.8649556688893
1352.1292472614596,-2056.1446635973616
1340.7141995739942,-2055.8580031010406
1393.2187204945574,-2054.7516400271975
1464.0420808742012,-2055.893199322698
1276.629828566282,-2056.8706730436015
1289.8887546224666,-2057.9639617582206
1500.8857780941116,-2056.027958763658
1225.6913389095407,-2055.34468807833
1373.6261338740112,-2055.0406199276804
1220.4966081026228,-2055.924305547209
1118.198693267747,-2059.9887216432526
1260.4020649709787,-2056.915123087333
1346.3824993127887,-2055.015007120048
1256.7041751833112,-2055.050578977738
1307.7453861554561,-2054.6125809297987
1238.574523872059,-2055.896891237136
1250.5057854919469,-2055.5775740520526
1432.1330814670214,-2056.1890306283312
1416.0100885331321,-2056.8480282402866
1359.1486408678697,-2054.7802643675577
1336.6181412397361,-2057.0055071978477
1389.8433366793706,-2058.76450063827
1472.8037881600583,-2058.156243038669
1483.096024333738,-2055.673234191502
1454.862930268766,-2055.3799119846003
1345.9328666028086,-2054.3996898332525
1417.0928831797892,-2054.9958917857875
1430.7465547036793,-2056.0608216787136
1419.0933939662477,-2056.183703591222
1383.060061504781,-2055.4348364044704
1330.0243194215425,-2054.38982669542
1309.2840635591408,-2054.521692321902
1288.524677597351,-2054.719267550225
1399.8803206109258,-2054.837330347658
1440.1695292189272,-2055.385333330922
1397.6859677207933,-2055.885358721077
1311.3277549306194,-2055.1516307442407
1280.1698615003193,-2056.366181025306
1178.966110445489,-2057.716463936944
1299.2258972918187,-2055.249515841403
1291.152075844595,-2055.8041443778634
1310.5962587225847,-2055.5162324678276
1278.4758933175467,-2055.8404135906612
1309.2218061244257,-2055.378933155251
1216.9730323312785,-2055.715549198013
1477.0377358978187,-2055.451500053729
1226.1883186578696,-2055.7019659182192
1515.7005462738734,-2055.397075489257
1204.9074280567836,-2055.952056423649
1245.174165784225,-2055.058538781576
1159.6748366279035,-2057.1778698443713
1584.8265341968306,-2056.557861287831
1408.283483873966,-2054.902436816321
1397.8739825328641,-2055.0795099160055
1332.3848593721593,-2054.6939585367736
1573.444230798977,-2057.205747050398
1317.5328314989974,-2055.9172915389177
1601.8275516926935,-2056.0979514076917
1578.0346075269792,-2056.0579163982156
1465.4414512353608,-2054.87525992634
1470.0367505600163,-2055.979256198999
1442.5810320311273,-2055.5511917065724
1445.7106718957446,-2055.206222145134
1191.7425410831397,-2055.5805210843573
1598.2611640446578,-2056.763469231295
1276.3022290122528,-2057.9973423017454
1452.2044425806812,-2054.9816015290453
1277.5012425439947,-2054.9438470077457
1353.8348570964044,-2055.041665226458
1318.4633266003063,-2055.1706877573506
1444.335410776947,-2055.8787996706533
1317.6178295135933,-2055.4244371342857
1354.0010586611868,-2054.3456948246476
1328.3585719282435,-2054.457791511781
1530.674535063099,-2055.5456453559354
1218.3293253132003,-2055.366636972944
1505.4318195571295,-2057.1404104257767
1430.0251783933743,-2055.432276135588
1509.853363855648,-2055.0873388384107
1212.5286689045738,-2055.4703201043126
1431.784221084754,-2054.962716848146
1403.7707046644978,-2055.436040643862
1254.3388702932446,-2055.391006396951
1587.3774440193388,-2056.2820127509663
1410.9220220679395,-2054.4894707685426
1346.2556309364013,-2055.292998040976
1337.6481822618057,-2054.500706740748
1213.5662533421191,-2055.5448498019477
1227.0469489052687,-2056.8918796996086
1231.6362174925898,-2055.9598501617975
1479.5975578590467,-2056.287298831349
1231.0625009538796,-2056.4326870155746
1221.5102063461584,-2055.4874628965495
1221.5102063461584,-2055.4874628965495
1533.0292861907863,-2055.7354755587767
1543.6690214435653,-2055.703815377327
1170.0024760653712,-2055.8856323096675
1464.0976769682159,-2055.007444160853
1266.5609885367885,-2054.655635090079
1467.1584571962735,-2054.972084175652
1320.1842544100941,-2054.4337807408956
1172.7422074459573,-2056.4857783834727
1191.5261521435937,-2056.956605789198
1236.0786086885782,-2054.9553325286956
1341.6031576853345,-2055.0605499967073
1511.764886147385,-2055.4817586042304
1476.3488322532605,-2056.116383459113
1476.3488322532605,-2056.116383459113
1458.0984272921603,-2055.301865205091
1666.495447329666,-2057.391411695322
1695.0017971322952,-2057.883570225136
1608.918942480643,-2057.031168573126
1159.388785734417,-2057.3454657857483
1479.5113047331329,-2055.747443702019
1404.909905678723,-2056.414077465942
1419.9709653495836,-2054.680374305286
1334.8100485003208,-2056.332081802217
1361.6395412816196,-2054.62600614597
1328.7772845599782,-2055.0396664203954
1347.1930276221576,-2054.434279364005
1463.8379750710487,-2055.3292449900905
1453.9134551778982,-2055.7901172011984
1259.6503283430002,-2056.014266724712
1239.9405919611727,-2055.5344676555696
1294.3821699672242,-2056.359829731703
1293.711707648299,-2056.516151444263
1337.9765393718549,-2055.486577351785
1202.9075109685973,-2055.4464879920492
1151.7260923090319,-2056.4517846704457
1436.3679426027654,-2057.790525122253
1468.9197782166952,-2055.672935344208
1373.6014576598625,-2054.946966731596
1288.01182381785,-2054.7809896250674
1536.8589007110484,-2055.9024371150626
1274.0526912048135,-2055.2892461978504
1250.852140076114,-2054.823601734585
1415.0628707426476,-2055.3589050950663
1413.3237230018046,-2057.9467701531853
1281.3297429253157,-2057.4144109742297
1644.0601558468977,-2056.8742508986634
1660.603867394777,-2057.0964395204646
1160.8579429193974,-2056.211051522419
1573.832999292436,-2055.912949616104
1326.1917108649857,-2055.6387842981335
1468.3845987833863,-2055.176444658928
1523.4616431376908,-2056.163630824625
1523.4616431376908,-2056.163630824625
1564.361753750974,-2055.728256303257
1185.2557167006412,-2055.557374386774
1451.327251760273,-2054.773067078603
1386.464868863176,-2055.0245525172422
1377.4145498756973,-2055.2760709031386
1462.7507353901485,-2055.9806367372703
1183.043218979745,-2055.8690294268777
1402.3186179842728,-2055.0692645110084
1312.2765615208134,-2054.72370427579
1566.8512018243316,-2056.435835294503
1504.4931373841348,-2055.0682194236283
1344.2223406639089,-2054.697745581242
1353.1887431941602,-2055.0332760258775
1298.444326757228,-2054.6911429243414
1305.4586288084474,-2054.4890694568676
1223.698265982656,-2055.7575388604846
1243.8222026838275,-2054.990304136735
1248.1804356582834,-2055.9113183709183
1448.514141153549,-2055.2862888307786
1426.8400463448734,-2055.5900851889
1395.1893782220081,-2055.0854326743092
1351.980702810158,-2054.4059323133642
1340.7812350080535,-2055.226854045552
1384.9195133689136,-2054.6200114428434
1326.8352461601055,-2056.5686592534535
1503.3199480813535,-2056.11381892268
1340.466596156676,-2054.674067583617
1500.5693605794986,-2057.073005747277
1340.8679723761556,-2057.2438690996423
1495.7539676071306,-2055.031573413593
1429.4928761215676,-2058.5940639578203
1171.5042640387032,-2055.852350519642
1631.1843723896552,-2056.9978517115724
1456.9206675571495,-2054.772458067566
1225.1024302429344,-2056.155598990287
1190.0259896131904,-2055.513593652234
1466.8362874810323,-2055.7742445216295
1482.77810319252,-2055.900579503228
1511.2455878856877,-2055.4526184396427
1368.062374372897,-2054.4673415555408
1450.313245203713,-2055.366560133258
1310.5580634282094,-2054.6839399347386
1497.4328992814685,-2055.2615225494214
1346.2357436807986,-2056.931677469975
1417.346893385973,-2055.308463591763
1189.3502495685207,-2056.10438178084
1418.5016737829321,-2054.58040100918
1391.2656332642919,-2054.5993299593383
1388.3721190332199,-2054.9971263930975
1392.3269246321709,-2054.447001578088
1373.1857538827294,-2054.661161652304
1330.959091286864,-2055.498192109209
1310.9450660697967,-2055.0718964866014
1218.4643733536411,-2056.039522779572
1405.552434546394,-2055.563924743712
1487.4700106859568,-2055.438382971447
1198.7853527323539,-2055.725419704753
1309.488040000327,-2054.5036777872924
1420.090878407838,-2054.7669685708856
1223.43607154905,-2055.954701531948
1442.601767184046,-2054.591369179056
1363.4382342476074,-2055.048631114409
1297.0578080055645,-2055.518721017836
1582.7118364608034,-2056.614644258244
1550.5253491193876,-2055.433655659534
1497.9973348851445,-2055.385085175853
1317.7819643553655,-2057.241999837681
1509.1185884815427,-2055.362347065048
1394.459566140235,-2054.6623384699474
1354.2041347167076,-2054.924979637465
1342.3034163827779,-2056.8808014240094
1356.7185299161129,-2055.7871820882497
1458.7217484486098,-2057.490040582456
1328.9218558158095,-2056.4581734966328
1396.6611072901471,-2055.2342267722142
1394.2431364445429,-2055.814800007713
1424.3174029065826,-2056.2162015916506
1391.5178992045248,-2058.4332806575276
1320.0952449797526,-2055.210635060668
1163.3615128909291,-2056.7958123301655
1288.0526864331775,-2056.3816840693376
1296.4284481489965,-2055.692932371627
1314.9512990305122,-2054.7241326532353
1366.253603703866,-2054.6019800506947
1311.929041494417,-2054.7170120561304
1239.2250684128492,-2055.307217913555
1250.2877722490907,-2055.3437987274015
1126.8469164928968,-2056.895962827237
1391.1133684819295,-2054.6271125566977
1430.6899283423695,-2055.10808053449
1300.5579331040735,-2055.570444512546
1287.8633015414946,-2055.5789341719656
1417.336761574413,-2056.4724356093016
1329.0095780192914,-2055.171591215565
1389.3435415012036,-2056.751237095591
1417.6031250319484,-2057.383318339703
1395.4791215659259,-2057.6485809586643
1366.7190130353754,-2056.1635121903355
1467.3513024679744,-2056.9474018893156
