strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,533.0,592.7148217636022,187.37148217636022,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.513857729869461
delta,640.0,1125.7640625,198.7734375,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.1580224893657491
delta,457.0,865.9781181619256,190.38512035010942,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.844083480421908
delta,425.0,780.7011764705883,190.4564705882353,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.7410303355392867
delta,735.0,1816.8244897959185,202.82857142857142,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.9931362836026598
delta,427.0,1224.384074941452,185.77985948477752,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.2772001032539273
delta,769.0,683.2288686605982,195.22886866059818,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.6232396683370791
delta,597.0,642.356783919598,187.06700167504187,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.5738476898381956
delta,435.0,1270.2689655172414,195.4919540229885,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.3326498201720751
delta,467.0,802.8865096359743,192.40042826552462,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.7678402598590045
delta,413.0,1215.0096852300242,206.79661016949152,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.2658715973066266
delta,648.0,2332.45524691358,203.39043209876544,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,2.6162516306740238
delta,791.0,1199.0265486725664,187.70670037926675,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.246556733819892
delta,653.0,1532.395099540582,202.5467075038285,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.6494168375072287
delta,537.0,842.0819366852886,196.10800744878958,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.8152060769525544
delta,409.0,882.0880195599022,198.69437652811735,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.8635515332141797
delta,495.0,1303.1474747474747,196.64242424242425,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.372381941282746
delta,487.0,615.1334702258727,194.32032854209444,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.5409496046744601
delta,433.0,707.6466512702078,196.270207852194,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.6527474020699372
delta,601.0,848.3078202995008,184.68718801996673,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.8227297624106942
delta,527.0,1266.125237191651,187.4819734345351,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.3276423207587293
delta,468.0,1486.6089743589744,195.70726495726495,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.5940864738899163
delta,407.0,1156.97542997543,186.5085995085995,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,1.195739948630086
delta,618.0,883.0809061488674,187.2799352750809,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.8647513896287657
delta,431.0,900.7587006960557,180.8167053364269,0.0,20181121,glucose,37,O2,1,,,1365.5126244166963,1365.5126244166963,1360.7187950393377,1147.0263158134517,1619.1111838284137,0.886114167028435
