parameter,value,well_id,carbon,strain
max df,0.003955173679328549,27,glucose,delta
lag time stderr,0.1870161564376905,27,glucose,delta
lag time,928.8003598835016,27,glucose,delta
max y stderr,8.728895625751616e-05,27,glucose,delta
max y std,0.0008728895625751617,27,glucose,delta
max y,0.2008838171034898,27,glucose,delta
inverse max df stderr,0.06920961399466569,27,glucose,delta
lag time std,1.8701615643769052,27,glucose,delta
inverse max df,175.25348989746465,27,glucose,delta
time of max df stderr,0.495172697147167,27,glucose,delta
time of max df std,4.95172697147167,27,glucose,delta
time of max df,1160.1866666666667,27,glucose,delta
max df stderr,1.5619368424086077e-06,27,glucose,delta
max df std,1.5619368424086077e-05,27,glucose,delta
inverse max df std,0.6920961399466569,27,glucose,delta
max df stderr,1.7449334008537203e-06,28,glucose,delta
time of max df,1174.6066666666668,28,glucose,delta
time of max df std,6.076709635978998,28,glucose,delta
time of max df stderr,0.6076709635978997,28,glucose,delta
inverse max df,171.5628811936368,28,glucose,delta
max y std,0.0008977515421175759,28,glucose,delta
inverse max df stderr,0.07420247804743557,28,glucose,delta
max y,0.20455479650207323,28,glucose,delta
max y stderr,8.97751542117576e-05,28,glucose,delta
lag time,935.4736636613596,28,glucose,delta
max df std,1.7449334008537203e-05,28,glucose,delta
inverse max df std,0.7420247804743557,28,glucose,delta
max df,0.004040268636650641,28,glucose,delta
lag time stderr,0.20395370122866013,28,glucose,delta
lag time std,2.0395370122866012,28,glucose,delta
lag time stderr,0.234582902371397,29,glucose,delta
lag time,941.1511699235789,29,glucose,delta
max y stderr,9.175767017571319e-05,29,glucose,delta
max y std,0.0009175767017571319,29,glucose,delta
max y,0.2029649029439031,29,glucose,delta
inverse max df stderr,0.12598989016586806,29,glucose,delta
inverse max df,158.7149394905029,29,glucose,delta
time of max df stderr,0.5314470810908646,29,glucose,delta
time of max df std,5.314470810908646,29,glucose,delta
time of max df,1174.7466666666667,29,glucose,delta
max df stderr,3.4674328846574563e-06,29,glucose,delta
max df std,3.4674328846574564e-05,29,glucose,delta
max df,0.004367521213721315,29,glucose,delta
lag time std,2.34582902371397,29,glucose,delta
inverse max df std,1.2598989016586806,29,glucose,delta
time of max df,1188.5366666666666,30,glucose,delta
lag time std,3.199294429533009,30,glucose,delta
lag time,941.4304781834456,30,glucose,delta
max y stderr,0.00012906011618640006,30,glucose,delta
max y std,0.0012906011618640007,30,glucose,delta
max y,0.19265530195895908,30,glucose,delta
inverse max df stderr,0.17259802557455978,30,glucose,delta
inverse max df std,1.7259802557455977,30,glucose,delta
inverse max df,157.02366598534593,30,glucose,delta
