,I_1,I_2,summed,fluct
0,38814.80228141356,40904.92403999716,79719.72632141072,4368608.965704594
1,68415.32737524195,76369.64701139709,144784.97438663902,63271200.87412321
2,5820.3258592216,5928.248224213347,11748.574083434947,11647.236865411987
3,66942.44155372377,58944.96209949111,125887.40365321487,63959677.620873466
4,38141.5237367931,47276.962099491124,85418.48583628422,83456234.07865481
5,13430.896592645717,17135.056410723268,30565.953003368984,13720799.957860315
6,122266.28173564625,110554.20713267871,232820.48886832496,137172691.50547716
7,7606.618048025251,14414.120401548324,22020.738449573575,46342088.29322218
8,16887.962099491124,14993.360886674833,31881.322986165957,3589513.755604961
9,6475.761189878904,6623.56482832775,13099.326018206653,21845.915538717174
10,4125.013803168256,4657.403494229841,8782.417297398097,283438.78314864985
11,8926.733742527444,7103.494773421286,16030.22851594873,3324200.338467286
12,53613.2999278905,73957.53434893559,127570.83427682609,413887874.17843586
13,3859.739806608868,4847.3790789191,8707.118885527969,975431.3322094841
14,6367.053378682556,6761.730710486737,13128.784089169294,155770.19624006722
15,5230.575440470249,5400.893560605006,10631.469001075257,29008.26204623752
16,3524.254288294769,4444.860049172123,7969.114337466892,847514.966960571
17,3091.5008375027082,4877.535864955938,7969.036702458647,3189921.1192898606
18,5375.100534298637,5740.497805461996,11115.598339760632,133515.1657736291
19,2343.69871507421,2373.77635008246,4717.47506515667,904.6641276894862
20,53029.936168160006,52994.97877571503,106024.91494387505,1222.0192865518104
21,41809.663687620974,50751.17816930688,92560.84185692784,79950681.22619872
22,10179.131013690809,9254.293863809075,19433.424877499885,855323.7538013692
23,12156.857017131413,12041.974227653964,24198.831244785375,13198.055318119976
24,33863.6165320049,32001.659139559906,65865.2756715648,3466885.3312805486
25,30355.021383270036,35637.50083750271,65992.52222077275,27904589.184390333
26,41158.02441531074,41987.863081212825,83145.88749652356,688632.2114261497
27,26839.13404573152,20573.940716221085,47413.07476195261,39252647.45614205
28,11487.78544620459,33887.60895190312,45375.39439810772,501752093.0864445
29,5644.502353523062,7702.461261988406,13346.963615511468,4235194.868931868
30,14701.406526270557,14063.733742527445,28765.140268798,406626.57912668935
31,9647.534348935586,8324.977259694666,17972.51160863025,1749157.2543014137
32,36545.49932148235,41869.380594939445,78414.87991642179,28343711.813867155
33,4446.7778661028115,6177.777866102811,10624.555732205623,2996360.9999999967
34,632.0853740950846,926.2893157480141,1558.3746898430986,86555.95928412036
35,3361.0412505197264,5674.881432442168,9035.922682961895,5353856.387478879
36,73039.85095305,59870.369982796976,132910.22093584697,173435229.02585658
37,4714.607435882763,5369.4856772991625,10084.093113181925,428865.51108063635
38,4207.931620098949,6606.0899221561485,10814.021542255097,5751163.241725871
39,4302.653075478489,5038.054894702917,9340.707970181407,540815.8357185989
40,21205.52222077275,22138.316763099465,43343.838983872214,870105.6581945068
41,54357.37301483766,54032.42017045375,108389.7931852914,105594.35107319712
42,52772.818957637464,45542.099018278284,98314.91797591574,52283310.84144642
43,18323.940716221085,12347.735258547797,30671.67597476888,35715031.672323994
44,3508.459745968049,3443.3379873844437,6951.797733352492,4240.843441021363
45,3054.181201347592,3543.616532004894,6597.797733352486,239546.9428956226
46,41957.89810866607,43349.93768418036,85307.83579284642,1937774.179798002
47,36499.78089814352,41088.93920020073,77588.72009834426,21060373.92134059
48,1933.062474804689,1524.1401098129413,3457.2025846176302,167217.50059044405
49,2108.7047791556292,309.6561075192021,2418.3608866748314,3236576.122916793
50,8589.852469070353,4702.975743674313,13292.828212744666,15107810.678425439
51,10737.54041301701,7238.132529711158,17975.672942728168,12245855.533743143
52,18100.05792674363,21996.860049172126,40096.917975915756,15185066.781363236
53,21903.70174711492,19097.50083750271,41001.202584617626,7874763.54510839
54,930.8174416171124,300.0198672496807,1230.8373088667931,397905.57982783555
55,4877.137077772222,7596.540413017013,12473.677490789236,7395154.499740491
56,23362.25580431513,31328.095986237575,54690.351790552704,63454609.80393022
57,22731.864597233187,25161.984839796445,47893.84943702963,5905484.393315709
58,31487.214712780482,30430.779382123175,61917.99409490365,1116055.6078610127
59,22172.981807755736,23691.30144391086,45864.283251666595,2305294.517534227
60,6122.578472510959,6217.377562898742,12339.956035409701,8986.867538351147
61,33913.93616816003,36075.57847251096,69989.514640671,4672697.451959619
62,26950.940716221077,29834.461261988406,56785.401978209484,8314690.737862316
63,8314.415622392688,6416.860049172127,14731.275671564814,3600717.153460409
64,94145.12494960938,131789.00470704614,225934.12965665554,1417061683.1923573
65,75062.91797591574,69734.00167500542,144796.91965092116,28397348.94210774
66,6514.525252813458,10475.080826034022,16989.60607884748,15686000.448568469
67,1352.3288912623075,3715.7992493728398,5068.128140635147,5585992.133667128
68,31398.321311160533,22644.893560605007,54043.21487176554,76622497.38419557
69,1030.2923477887161,1622.9666475521767,2653.258995340893,351262.8256001083
70,9598.369982796963,9311.773318041744,18910.143300838707,82137.64824881569
71,38070.167557164394,38304.009255107194,76374.17681227159,54681.93969677183
72,32353.811377535698,35070.6530754785,67424.4644530142,7381228.811680717
73,7881.561796287051,9301.680522829949,17183.242319117002,2016737.1974778224
74,99654.08537409508,100119.48416127879,199773.56953537388,216596.03111206042
75,6055.406526270554,5636.767253960326,11692.173780230882,175258.8403204373
76,31100.12494960938,35625.290831768354,66725.41578137773,20477126.2610556
77,15974.613499964194,17267.691134972432,33242.30463493663,1672049.7701584976
78,25432.843372948217,26947.767253960326,52380.61062690854,2294994.3652607924
79,1647.3243432012487,754.2877997276563,2401.612142928905,797514.2679792615
80,74365.88901254392,69202.60895190312,143568.49796444704,26659460.984610844
81,74131.57089240919,69620.05337868255,143751.62427109174,20353790.276662152
82,79922.32737524195,72763.5343489356,152685.86172417755,51248317.593492374
83,1602.9787757150302,1686.6165320048983,3289.5953077199283,6995.27427720337
84,447.9772596946745,753.9772596946755,1201.95451938935,93636.0000000006
85,11522.77028600103,11927.735258547797,23450.505544548825,163996.62898980305
86,1729.4201704537502,3950.380594939452,5679.800765393202,4932665.207131709
87,1693.0579267436283,4249.411074331624,5942.469001075253,6534941.415183053
88,3138.257320335479,3083.780898143525,6222.038218479004,2967.680574836023
89,3204.9422322414325,3436.1005342986355,6641.0427665400675,53434.160609969076
90,1743.3349553437274,2377.7367745681613,4121.071729911889,402465.6682352713
