strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,460.0,2277.8739130434783,196.30434782608697,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.9847169276388152
delta,471.0,1208.76008492569,194.34819532908705,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9807874878667945
delta,554.0,1004.9440433212997,201.28339350180505,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.7893982091174196
delta,510.0,1957.3372549019607,200.5392156862745,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.6837235449220818
delta,457.0,1191.7833698030634,199.77680525164115,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9648458512945378
delta,447.0,1448.7069351230425,197.48322147651007,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.2061046622950624
delta,596.0,1314.9244966442952,203.89093959731542,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0804790039404628
delta,570.0,1292.1421052631579,197.87543859649122,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0590856660054377
delta,525.0,498.44,210.98285714285714,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.31377596284170034
delta,356.0,1245.5421348314608,205.6488764044944,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0153269183599698
delta,391.0,1283.0664961636828,196.9002557544757,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0505634011920955
delta,540.0,1531.338888888889,202.65,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.2836985057845456
delta,469.0,1097.1556503198294,207.37953091684435,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.8759876297383197
delta,399.0,1235.8947368421052,198.26315789473685,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0062677269025337
delta,508.0,1268.6889763779527,206.05905511811022,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0370624857571031
delta,465.0,1389.1548387096775,198.96559139784947,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.150183486067481
delta,346.0,1143.1329479768785,194.33815028901734,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9191616692700461
delta,316.0,876.8322784810126,197.15506329113924,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.6690974806807239
delta,501.0,1471.6447105788423,184.313373253493,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.2276439104623964
delta,467.0,1309.0021413276231,199.03426124197003,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0749177374982684
delta,335.0,1196.3462686567163,195.84776119402986,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9691305479932504
delta,415.0,1326.7951807228915,185.55421686746988,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0916259266565562
delta,381.0,1389.0682414698163,195.43569553805773,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.1501021687033117
delta,381.0,1117.5380577427823,195.6745406824147,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.8951273119004661
delta,304.0,1028.9868421052631,178.45394736842104,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.8119751068049469
delta,397.0,1388.2267002518893,187.29219143576827,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.1493119366613729
delta,387.0,929.7416020671834,188.25064599483204,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.7187808971604226
delta,387.0,1271.529715762274,193.5374677002584,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0397300238841338
delta,367.0,672.2561307901907,179.35694822888283,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.47699443988146345
delta,882.0,3153.1360544217687,184.6122448979592,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,2.8066139119800906
delta,375.0,1130.848,193.19466666666668,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9076257405263601
delta,358.0,1488.0195530726257,189.73463687150837,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.243020370871744
delta,374.0,1347.614973262032,193.90374331550802,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.1111763263523369
delta,484.0,1433.440082644628,199.6590909090909,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.1917686372127567
delta,380.0,950.4,202.57631578947368,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.7381797425572619
delta,365.0,1181.2767123287672,194.43561643835616,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.954979789819478
delta,392.0,1657.4107142857142,200.83673469387756,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.4020836708744937
delta,608.0,1294.671052631579,197.89802631578948,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0614604222269166
delta,450.0,1312.6577777777777,207.20666666666668,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0783504880220127
delta,426.0,1042.2793427230047,192.64788732394365,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.8244571572165783
delta,511.0,2188.6203522504893,194.1761252446184,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.9009051997124122
delta,468.0,1228.2991452991453,199.33333333333334,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9991352422578578
delta,605.0,1538.585123966942,188.04297520661157,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.2905029343973282
delta,744.0,1540.899193548387,190.39247311827958,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.2926759140346635
delta,365.0,911.9424657534247,199.186301369863,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.7020669828157201
delta,513.0,1124.982456140351,186.4366471734893,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.9021178217191151
delta,427.0,1298.2131147540983,194.480093676815,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.0647865231048361
delta,543.0,1093.3333333333333,198.59116022099448,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,0.8723983612713315
delta,577.0,1708.5095320623916,196.95147313691507,0.0,20181123,acetate,37,O2,1,,,534.1550468477928,534.1550468477928,535.1322152734756,434.02546193727403,645.9388144305353,1.4500669689615338
