well_id,time,OD_raw_data,log(OD)_fit,log(OD)_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std,carbon,strain
27,202.16666666666663,0.006625000000000006,-5.014662898386632,0.010532153406434765,0.004295059199209472,0.00042669381475705627,161.38245095376627,16.03258312364595,apromycin,delta
27,776.1666666666665,0.49279166666666663,-0.7007203761631331,0.004132120069027729,0.0009752287708206797,6.125026681625161e-05,710.7534163257349,44.63961451206859,apromycin,delta
27,769.1666666666665,0.4868124999999999,-0.7082231111776025,0.004105967395671639,0.001171231601613698,6.117548546320587e-05,591.8105177532282,30.91130368742052,apromycin,delta
27,762.1666666666665,0.4817291666666666,-0.7171570783563936,0.004082830735409486,0.0013841397390914612,6.098988382805423e-05,500.77832532640224,22.065988731248066,apromycin,delta
27,755.1666666666665,0.47475000000000006,-0.7276401406076332,0.0040636488166065216,0.0016137874036661337,6.067653071552981e-05,429.5157955659357,16.149294698456718,apromycin,delta
27,748.1666666666665,0.4687916666666667,-0.7397883632839637,0.004048880155599241,0.001859826699254663,6.0238694837951683e-05,372.69449935186344,12.071356015717651,apromycin,delta
27,741.1666666666665,0.4666666666666667,-0.7537147402193796,0.004038514999276113,0.00212172824403134,5.969559895847627e-05,326.6898965547761,9.191539540174944,apromycin,delta
27,734.1666666666665,0.4637083333333334,-0.7695279323056923,0.0040321402733427434,0.0023987841201777993,5.907765323614291e-05,288.95771600679467,7.11649856381906,apromycin,delta
27,727.1666666666665,0.4507083333333333,-0.7873310347695792,0.004029041656797436,0.002690113118318571,5.8421549284951164e-05,257.6646966404112,5.595738956575407,apromycin,delta
27,720.1666666666665,0.4517916666666667,-0.8072203890365017,0.004028324084751531,0.002994668219959973,5.776552347055238e-05,231.46042554564193,4.4647458958039525,apromycin,delta
27,713.1666666666665,0.43272916666666666,-0.8292844545585467,0.004029032668069437,0.0033112462297202327,5.71450893200536e-05,209.3312102067714,3.612612857773358,apromycin,delta
27,706.1666666666665,0.4278125,-0.8536027552526662,0.0040302593917586355,0.0036384994384750513,5.6589547466086384e-05,190.50358321628696,2.9629004338656375,apromycin,delta
27,783.1666666666665,0.4968125,-0.6945304831226053,0.004159920856053466,0.0007961165900445266,6.125453035586863e-05,870.6603897315815,66.99005389334083,apromycin,delta
27,699.1666666666665,0.41775,-0.8802449142631872,0.004031225917836869,0.003974949169571751,5.6119559729205425e-05,174.37887907246443,2.461934858068482,apromycin,delta
27,685.1666666666666,0.3966666666666666,-0.9407247222134174,0.004030210723632055,0.0046689616896236075,5.5470044361066974e-05,148.4585281777765,1.7637756938767786,apromycin,delta
27,678.1666666666666,0.3797291666666667,-0.9746449054037498,0.004027669587257805,0.005023056899437606,5.5284606210980544e-05,137.9930975174802,1.5187751619818364,apromycin,delta
27,671.1666666666666,0.36272916666666666,-1.0110528852657694,0.004023729356054023,0.005379450621753712,5.517637815582885e-05,128.85092350452283,1.3216084282405045,apromycin,delta
27,664.1666666666666,0.3496250000000001,-1.0499581970897225,0.004018560048685626,0.005736264904231181,5.512847620439739e-05,120.8359781377367,1.1612963237607186,apromycin,delta
27,657.1666666666666,0.33881249999999996,-1.0913571432511162,0.004012444459076822,0.006091600298677502,5.512300242635062e-05,113.78737057164254,1.029663995759938,apromycin,delta
27,650.1666666666666,0.3217291666666667,-1.1352327150074188,0.004005733732464817,0.00644355652753914,5.5143251342379266e-05,107.57214243368564,0.9205906182876917,apromycin,delta
27,643.1666666666666,0.3047708333333333,-1.1815546590307804,0.00399880589064422,0.006790253123046597,5.51753123368208e-05,102.07972633705731,0.8294655120864304,apromycin,delta
27,636.1666666666666,0.2956875,-1.230279687496477,0.00399203101002857,0.007129849761079665,5.520896560429747e-05,97.21764185603018,0.7527908196129673,apromycin,delta
27,629.1666666666666,0.2787291666666667,-1.2813518286527597,0.003985745296083116,0.007460566016130432,5.523788564668978e-05,92.90812239464098,0.6878899307891486,apromycin,delta
27,622.1666666666666,0.2638125,-1.334702912863463,0.00398023475287632,0.007780700272111751,5.5259254250543586e-05,89.08544942212752,0.6326931159764615,apromycin,delta
27,615.1666666666666,0.25362500000000004,-1.390253187335361,0.003975727695777508,0.008088647535939408,5.527294318474346e-05,85.69382921930517,0.5855799912997032,apromycin,delta
27,692.1666666666665,0.40772916666666664,-0.9092697896441564,0.004031337908179691,0.004319001033223913,5.574598803444175e-05,160.48784782126955,2.07144049642416,apromycin,delta
27,797.1666666666665,0.5027291666666667,-0.6856204935762094,0.0042136072831043475,0.00048762927754419927,6.133413426618041e-05,1421.4634200201763,178.79202966864315,apromycin,delta
27,804.1666666666665,0.5058125,-0.6826720429663169,0.004235946393940344,0.0003573691095968279,6.16018359767975e-05,1939.5833661782665,334.3375047760393,apromycin,delta
27,811.1666666666665,0.5076458333333334,-0.6805819907096549,0.00425332187616038,0.00024224798772309875,6.216624517288513e-05,2861.31243885603,734.2766900234152,apromycin,delta
27,986.1666666666665,0.4777291666666667,-0.7449207420825559,0.010532153406561261,-0.0009477017685753653,0.0004266938147571198,-731.3980025614179,329.3050769418828,apromycin,delta
27,979.1666666666665,0.4786041666666667,-0.7385652765286892,0.008422212421613406,-0.0008690269712294807,0.0003596052289200376,-797.6129665795016,330.0539602707807,apromycin,delta
