atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
1.0,38.16495265681169,59669.66575472174,0.052507655782957914
2.0,70.69599899590231,37300.47897214809,0.03282339000288481
3.0,127.16121895400387,28157.013756247037,0.02477739346264124
4.0,120.31152222010408,23344.949013878355,0.020542909560280705
6.0,192.10630262063097,17111.86819194169,0.01505797080411366
10.0,273.69063358428406,26405.610905091795,0.023236207386222278
