,I_1,I_2,summed,fluct
0,50024.10350356515,53665.03368638221,103689.13718994736,13256372.59614825
1,65757.03307527758,58635.21905073055,124392.25212600813,50720235.00023473
2,23621.10350356515,28005.801064289877,51626.90456785503,19225572.699025363
3,39471.37042314433,35450.289173465775,74921.65959661012,16169094.416516477
4,27441.150150204536,29916.998777790755,57358.148927995295,6129826.426720567
5,37519.4053317358,27756.487192518976,65275.89252425477,95314570.59304884
6,35565.03368638221,39079.801064289866,74644.83475067207,12353589.720803872
7,27974.277435417855,25542.03338082989,53516.310816247744,5915811.141078506
8,14606.382161192256,12925.684294915227,27532.06645610748,2824745.3177081575
9,61470.73124710693,74977.32408205725,136448.0553291642,182428050.0091314
10,96550.97469059026,71803.195880187,168354.17057077726,612452556.0486442
11,44614.905484511946,54946.38216119227,99561.28764570421,106739410.32078947
12,30910.63795382815,30137.649691876068,61048.287645704215,597510.8531157023
13,72879.47545447104,72950.45228392752,145829.92773839855,5037.710319692973
14,46999.510057510204,35976.195880187006,82975.7059376972,121513455.45197462
15,65953.61386662767,63599.78902068963,129553.4028873173,5540491.405355209
16,8552.1381066043,11129.45197837519,19681.59008497949,6642546.793622655
17,87337.28886791346,79618.54466054935,166955.8335284628,59579012.13871706
18,80313.21935628285,73302.67286241961,153615.89221870247,49147762.14261811
19,24000.184753243702,17994.056856925752,41994.241610169454,36073572.30692869
20,21884.777893746323,25391.75441765048,47276.532311396804,12298884.339214899
21,3162.08002746929,4526.719814611319,7688.799842080609,1862241.7486510412
22,6295.742985154859,5225.626521332529,11521.369506487386,1145149.246143608
23,6630.7544176504725,10111.04511887783,16741.799536528302,12112423.36504961
24,9301.48688696666,7299.754417650475,16601.241304617135,4006932.878714673
25,24197.99816668611,20917.684294915223,45115.68246160133,10760459.097332502
26,23308.696338515456,21411.44024032727,44720.13657884272,3599580.7021122635
27,49328.44054587957,55858.55670414959,105186.99725002916,42642417.04049914
28,50336.719509059,47566.25457042664,97902.97407948563,7675475.976191236
29,38462.56874774984,53403.25457042663,91865.82331817647,223224092.85193515
30,54197.11493606075,50827.371034248965,105024.48597030972,11355173.96379773
31,4945.347252600792,6374.42880783165,11319.776060432443,2042274.0915010497
32,7134.905484511961,5402.824234833402,12537.729719345363,3000105.4554880364
33,10675.615394389228,10459.324693161874,21134.940087551102,46781.66743742033
34,8907.870575920493,6350.917222559878,15258.78779848037,6538010.451262096
35,7924.905790064268,6546.010210286361,14470.91600035063,1901353.0199310507
36,12644.660818819373,16709.76554459377,29354.426363413142,16525076.431513341
37,16628.97499614258,16706.02164278197,33334.99663892455,5936.185758374749
38,14502.35868509641,15882.01021028636,30384.36889538277,1903438.3309589578
39,15792.160666043208,17030.62560467558,32822.78627071879,1533795.4042216865
40,13014.742985154864,12960.68490601985,25975.427891174713,2922.2759197675277
41,66673.56813664522,65087.858837872554,131761.42697451776,2514473.9802140957
42,65301.66112437168,68823.44024032727,134125.10136469896,12402928.141580906
43,37506.33582010519,35423.04542443015,72929.38124453534,4340098.872711856
44,37485.684906019844,43654.18475324369,81139.86965926352,38050390.36520059
45,74352.3231654003,68545.91630590292,142898.23947130324,33714360.618018225
46,79203.59069608412,78015.76554459377,157219.35624067788,1410928.5905130804
