atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
0.0,0.09442046260922012,90014.93844229763,0.5841619619757551
0.1,0.30045520804801845,61207.18212166047,0.397210820936311
1.0,-0.08165979571471123,49340.04332521449,0.3201977028657551
2.0,1.1795633831645969,16422.544013711373,0.10657592725936829
3.0,7.304866100012846,6161.585732736834,0.03998629641706274
4.0,8.525076654525488,3293.6027273197165,0.021374201487602256
6.0,31.030847478065954,2818.227515535838,0.0182892011399286
8.0,35.98487056004066,1836.7367176032997,0.01191970736363773
10.0,33.656360513786275,1774.5477627472828,0.011516125219267323
