,I_1,I_2,summed,fluct
0,3222.963133399173,3562.0957906509593,6785.058924050132,115010.95921465766
1,4640.511793023529,4555.80222217194,9196.314015195469,7175.711393860373
2,32441.587942324448,101325.26611987,133766.85406219444,4744961119.267664
3,23437.53062900716,53246.938018754336,76684.4686477615,888600768.9279135
4,66451.72059957623,63328.622474961114,129780.34307453735,9753741.895974483
5,25490.133462618207,15044.003944697026,40534.13740731523,109121621.90518421
6,12187.947436746155,1411.1052086427696,13599.052645388925,116140328.40943234
7,1046.4615637338661,1650.3069311678526,2696.7684949017184,364629.2277714861
8,1939.6821222425717,1217.3446031350973,3157.026725377669,521771.49151034106
9,12244.369717779935,20380.149159271226,32624.51887705116,66190907.12059235
10,884.9568547379624,226.12090529578975,1111.0777600337522,434064.8082773691
11,22982.080093997945,9269.202527891497,32251.28262188944,188043011.14302552
12,1381.7551322128866,1111.7739681965109,2493.5291004093974,72889.82892363716
13,4359.6821222425715,5139.300652506639,9498.98277474921,607805.0527311054
14,1180.874426775839,919.1742739160595,2100.0487006918984,68486.970006832
15,2747.12090529579,2433.748853551674,5180.869758847464,98202.04281431698
16,1159.9097647789026,1525.1020693121707,2685.011834091073,133365.41929031917
17,5929.2975131760395,5118.7959435107405,11048.09345668678,656912.7944299136
18,441.2912345148317,248.30693116784997,689.5981656826816,37242.941338319855
19,14496.2723985312,8206.167995254855,22702.440393786055,39565413.404116474
20,1857.6695649201542,3056.1648559242467,4913.834420844401,1436390.9625589843
21,27282.423891766615,31076.584802993846,58359.00869476046,14395657.02028465
22,7209.758271543491,9519.269259200602,16729.027530744093,5333841.002108926
23,42751.5471310266,45787.916043440106,88539.46317446671,9219536.172271173
24,1312.316349159664,835.338324473893,2147.6546736335567,227508.03603314003
25,10770.130323287605,11531.276343228232,22301.40666651584,579343.2636714566
26,23198.177413246667,12153.035338003065,35351.21275124973,121995163.46231656
27,152.27239853120756,497.7551322128815,650.0275307440891,119358.31927216245
28,5811.411334444209,4235.77396819651,10047.185302640719,2482633.1099159857
29,3286.83675480859,3729.4584244032617,7016.295179211851,195913.94239477487
30,20175.780246857717,14906.480399717491,35082.26064657521,27765520.87907201
31,31901.29751317604,23876.164855924246,55777.462369100285,64402754.166489236
32,101744.9034861177,69125.57538500203,170870.47887111973,1064020565.7682351
33,20225.297513176032,19492.81164016376,39718.10915333979,536535.5541625507
34,8300.003944697026,6868.357160457516,15168.361105154541,2049612.5148233287
35,136.3697177799312,57.50551436232536,193.87523214225655,6219.562580693512
36,9542.061258014317,7711.1052086427735,17253.16646665709,3352400.05473025
37,1611.3987771217871,799.0196413500428,2410.4184184718297,659959.8602372463
38,89555.42389176664,82210.79280418014,171766.21669594676,53943605.812742084
39,7255.988248044,6444.1931098996865,13700.181357943686,659011.3463147451
40,11207.467842395074,16821.824197486174,28029.29203988125,31520997.281951826
41,60895.186831238476,40813.489817709305,101708.67664894779,403274554.9431864
42,2722.6381716141173,1936.3759964411413,4659.014168055259,618208.2081077396
43,113.96313339916935,79.20880655270574,193.1719399518751,1207.8632345508215
44,209.20252789149885,23.03847733366844,232.24100522516727,34657.05372009844
45,105368.3924984606,82042.25356254759,187410.64606100818,544108757.657517
46,3638.0039446970204,3205.499235701118,6843.503180398138,187060.32330363034
47,11360.445867080847,14563.944297415546,25924.39016449639,10262402.193156881
48,795.0165020194411,645.874426775838,1440.890928795279,22243.358607968577
49,77871.10834797338,90796.97569072159,168668.08403869497,167078046.56232476
50,45728.7009582262,65051.13660194881,110779.83756017502,373356519.20580196
51,62343.234726563955,119177.85953548925,181521.0942620532,3230174577.171306
