strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,543.0,1736.3388581952117,272.44198895027625,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.01462958067827
delta,558.0,1342.0967741935483,280.92652329749103,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7377040154930108
delta,659.0,2345.7344461305006,281.55842185128984,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.4426843837004435
delta,404.0,2458.40099009901,281.4727722772277,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.5218242006607698
delta,475.0,2082.6105263157897,280.73052631578946,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.2578595180523047
delta,473.0,2583.3974630021144,281.3319238900634,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.6096248701212887
delta,505.0,2193.8,273.380198019802,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.3359618036584289
delta,447.0,2492.9217002237137,279.76510067114094,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.5460724165408375
delta,637.0,1838.320251177394,284.0784929356358,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.086263878577963
delta,616.0,2098.654220779221,279.3814935064935,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.2691290129571828
delta,853.0,1485.3962485345837,284.3434935521688,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8383611739572866
delta,619.0,1805.864297253635,277.81744749596123,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.0634659994354463
delta,574.0,1529.773519163763,283.94947735191636,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8695328860830597
delta,481.0,1565.3970893970893,275.2432432432432,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8945557786688727
delta,835.0,1768.5700598802396,284.59161676646704,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.0372695881899712
delta,562.0,1966.0373665480427,281.5,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.1759755958021916
delta,524.0,1561.6202290076335,282.53435114503816,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8919028168456202
delta,744.0,2134.6639784946237,275.0806451612903,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.2944231733530074
delta,747.0,1214.1097724230253,283.58366800535475,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.647802723266889
delta,743.0,2281.6756393001347,280.4064602960969,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.3976878650474078
delta,486.0,1745.5555555555557,279.18518518518516,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.021103620942434
delta,738.0,1349.059620596206,267.66531165311653,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7425948941018657
delta,505.0,1420.2336633663367,269.8039603960396,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7925893336111575
delta,851.0,1387.828437132785,280.3172737955347,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7698270868753558
delta,565.0,1640.4106194690266,263.87787610619466,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.9472471707213381
delta,612.0,1300.2745098039215,276.31045751633985,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7083270040743723
delta,631.0,2095.2916006339146,270.7416798732171,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.2667670239102746
delta,470.0,1548.1382978723404,273.34255319148934,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8824327689970145
delta,574.0,1918.0400696864112,272.5226480836237,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.1422610861134799
delta,524.0,1368.692748091603,272.2538167938931,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7563856971354511
delta,912.0,1402.547149122807,262.30372807017545,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7801658807333417
delta,751.0,1498.9374167776298,270.814913448735,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8478728314417232
delta,560.0,1776.2071428571428,260.5357142857143,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.0426340675430603
delta,693.0,1404.5180375180375,269.24675324675326,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7815502823609567
delta,483.0,230.90269151138716,259.7950310559006,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,-0.04282668344671658
delta,423.0,2249.4940898345153,256.9905437352246,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.3750827345046563
delta,452.0,2412.776548672566,256.91814159292034,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.489776444368404
delta,537.0,1365.1415270018622,259.14711359404095,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.7538912300369813
delta,814.0,1630.5405405405406,262.3415233415233,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.9403141787942699
delta,467.0,1229.3169164882227,255.50963597430408,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.6584846041111742
delta,760.0,1909.3631578947368,258.63947368421054,0.0,20190215,acetate,37,O2,1,239.8011655365507,272.413555034446,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.1361662048223138
delta,661.0,517.1527987897125,262.81845688350984,0.0,20190215,acetate,37,O2,1,240.52795477671745,270.0857520236151,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.1582425984974628
delta,651.0,2349.73579109063,275.23348694316434,0.0,20190215,acetate,37,O2,1,240.52795477671745,270.0857520236151,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.4454950291377284
delta,691.0,1454.7626628075254,270.29232995658464,0.0,20190215,acetate,37,O2,1,240.52795477671745,270.0857520236151,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,0.8168433721158147
delta,771.0,1735.6472114137484,280.65239948119324,0.0,20190215,acetate,37,O2,1,240.52795477671745,270.0857520236151,2036.4615028025844,2036.4615028025844,2070.576834998314,1185.3051601091515,3165.143153464484,1.0141437505661697
