alpha,log_prob
1047.2025552692867,-405.7822225389172
994.2767719517168,-404.5942406734388
933.9896957525071,-402.4960651601208
874.9782961886983,-402.64806270941176
737.8628753452377,-403.47343996458346
791.9039547516427,-403.1535949693725
1176.1764827448333,-403.2465707416499
690.7541014628055,-403.93175926816957
1002.1315191693811,-402.5779564488798
778.688602324867,-404.04220845234846
1185.6668353729394,-403.22824787179746
972.4419468554453,-402.7168432519736
941.4804851697851,-402.8745691051193
857.354812914216,-402.99490100563247
1038.8661644100537,-402.824434444682
899.2438609765586,-402.5676377346614
842.1501272181697,-402.65029001163197
1028.5294790106072,-402.97878458050536
881.8153981857605,-403.2625245311479
809.5466070906716,-403.19605393934467
880.5234300430061,-404.5250656864544
795.4265730923436,-404.10482825244526
1007.9257608810317,-403.60447333242246
703.4861664162011,-403.8797976139871
1171.9890201476464,-403.3536575775427
1296.8187173036135,-404.4886645161451
1529.9974965523754,-406.6855486301976
1220.0322008612427,-403.86652784522215
1195.8701791264405,-403.6953241136759
694.5807912080461,-404.6227363529781
757.8449039007825,-403.1650745273046
1274.8443375632335,-404.10162114519943
1233.985768699388,-403.4273978638665
1244.8533638396386,-404.30667042603693
653.4181011939623,-405.2985990341314
708.9722063406577,-404.1382714765748
771.5355176798204,-403.39931451932273
771.5355176798204,-403.39931451932273
756.1152173365314,-404.2402154891671
1200.3783926845542,-405.8358166764134
718.7024872444439,-405.8547853289562
819.0232802933684,-404.4082341203993
928.6284807063804,-404.58293451229275
905.2866685413763,-404.00983103246426
810.5636828640389,-403.01215373155725
1154.3602873872333,-405.3086460932376
1074.8078947806641,-402.8195373692878
843.7909571149729,-403.00738999109086
975.2067581878224,-402.833758423576
1079.2468430079716,-402.85991249803993
1149.9804117179897,-403.1354197805524
1289.630903216228,-405.37148916528395
745.8492288557458,-405.3382453020639
1232.435403319335,-404.5175975489328
755.1921192497158,-404.70065335138094
763.1224169344957,-403.7182717675631
824.8613952321358,-402.9677792829169
884.3896772077845,-402.992683714915
1094.094771876648,-402.951174695494
