atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
1.0,1.5759226540567388,215655.25504265947,0.25636159327432206
2.0,14.59346089779448,79858.76442896509,0.09493262791986437
3.0,17.386180106577672,56620.14608496485,0.06730756854914179
4.0,32.29220918742343,54926.618061142166,0.06529437604726644
7.0,36.94997459407152,47382.51608327042,0.05632627553662231
10.0,49.97645011988178,43649.123388161264,0.05188818058063539
