,I_1,I_2,summed,fluct
29,121272.26959359413,108204.63657968144,229476.90617327555,170763032.58630097
30,39663.98870805732,35842.97333029523,75506.96203835255,14600158.517094346
31,52115.35569414462,41424.94257477108,93540.2982689157,114284932.662874
32,107754.24396399068,107170.993833978,214925.23779796867,340180.71415980236
33,12183.320332750422,13827.059950896373,26010.380283646795,2701879.932262599
34,8655.23883806998,8979.616075998669,17634.85491406865,105220.5924862455
35,29508.427457034322,27674.580714604464,57183.00817163879,3362993.8747206014
36,27857.626327840055,26269.38644966877,54127.012777508826,2522505.910613534
37,12603.442834796406,11606.131713786068,24209.574548582474,994629.4720908969
38,12330.509471765408,11224.677587046981,23555.18705881239,1222864.1572599092
39,15477.539187188277,17295.304954988344,32772.84414217662,3304272.386585767
40,23376.524329476837,23732.38644966877,47108.910779145604,126637.84858749853
41,33045.692964809066,31996.3357105125,65042.02867532156,1101150.6471448294
42,16093.223460307901,16756.83084461713,32850.05430492503,440374.7605097344
43,12249.361340115958,16224.259341752748,28473.620681868706,15799814.123416143
44,61255.12658786538,67039.55456495035,128294.68115281573,33459607.022083294
45,35784.00921174009,41175.085580499835,76959.09479223992,29063704.413799733
46,13382.794963172275,11606.039967264242,24988.83493043652,3156858.315484156
47,12774.473590320558,11411.126587865383,24185.60017818594,1858715.0491035115
48,37702.17732702166,42024.17732702166,79726.35465404332,18679684.0
49,32309.177327021658,40145.978456215926,72455.15578323758,61415451.93854055
50,36087.3305845918,33611.61607599867,69698.94666059047,6129162.32805854
51,33855.26959359414,41929.396701510166,75784.66629510431,65191528.554784454
52,13573.937448850387,10946.840576407858,24520.778025258245,6901637.977197319
53,7866.223460307897,5047.315206829721,12913.538667137618,7946243.741527378
54,5687.764207648118,7394.376717878044,13082.14092552616,2912526.260073288
55,7402.402347481504,7039.152217468841,14441.554564950344,131950.65695421674
56,95411.46690424792,38537.039967264245,133948.50687151216,3234700439.4102945
57,98417.75343575608,83097.25882170208,181515.01225745818,234717555.21925756
58,25059.86620601133,26934.993833978013,51994.86003998935,3516103.6211639545
59,23298.325458671105,20222.320332750416,43520.64579142152,9461807.53469035
60,34042.88106372276,37751.416165091636,71794.2972288144,13753232.598085072
61,64488.85030819859,55384.993313927356,119873.84362212595,82880212.17214128
62,47620.25882170209,57259.72832620326,104879.98714790534,92919372.328208
63,6656.417725243583,22275.019463581477,28931.43718882506,243940720.26081145
64,24629.40182743086,25147.49357395268,49776.89540138354,268419.05781403254
65,83246.55456495035,60996.78983725158,144243.34440220194,495052030.43794835
66,5087.876457852719,3105.157343389536,8193.033801242254,3931175.086857668
67,22024.830324566487,22569.76933356881,44594.599658135296,296958.5235324334
68,40536.508951714764,39561.98870805732,80098.49765977208,949689.7052981704
69,42074.31008090903,47067.74882988603,89142.05891079507,24934430.539785
70,43394.610950077964,44794.04969905498,88188.66064913294,1958428.8121383558
71,29137.1414455768,26892.412079272242,56029.55352484904,5038809.927950056
72,29492.600698236594,30008.820072725088,59501.42077096168,266482.4425972915
73,8127.657083364215,9204.6622092849,17332.319292649114,1159940.0412594283
74,15979.029715422865,9770.907213376871,25749.936928799736,38540785.000409804
75,21879.483322111297,19200.045093184937,41079.528415296234,7179389.222632025
76,18133.69809072976,23103.80008909297,41237.49817982272,24701913.874133978
77,45707.95230656181,45863.99331392736,91571.94562048918,24348.795979656003
78,42765.355694144615,46559.09531229057,89324.45100643518,14392460.29029022
79,3901.468464399868,2618.9072133768746,6520.375677776743,1644963.362625666
80,2811.968204374543,3685.320332750415,6497.288537124958,762743.9401386662
81,3029.065076817063,8309.993833978006,11339.05891079507,27888208.538209412
82,12902.488448031994,16533.881063722758,29436.369511754754,13187012.329293407
83,43506.76933356882,42299.57558868377,85806.34492225258,1457316.7376895766
84,46000.8918356148,40916.090706420524,86916.98254203532,25855202.523455374
85,42742.57046276308,40003.68783888837,82746.25830165145,7501478.027362795
86,36016.121461944684,32707.371591957344,68723.49305390203,10947825.702141237
87,3189.075848709096,5155.748829886038,8344.824678595134,3867802.6148914
88,14625.233712149284,17133.81034093436,31759.044053083642,6292956.702486699
89,15782.973330295232,18457.172201100962,34240.14553139619,7151339.600618645
90,16867.18757886305,22311.555085000997,39178.742663864046,29641137.54189073
91,3186.9015674055304,7554.927197008995,10741.828764414526,19079647.900872737
92,70644.88054367212,58555.171681050306,129200.05222472243,146161060.38295636
93,212.33058459180498,327.9271970089989,540.2577816008039,13362.576802330956
94,21897.43770887571,17921.509471765406,39818.94718064112,15808005.346651047
95,22143.718594412527,44026.28957722625,66170.00817163878,478846912.8178811
96,52769.51407763546,51216.86620601133,103986.38028364678,2410715.4132589493
97,46911.88158377341,38540.621201919355,85452.50278569276,70078000.38079925
98,3660.7893172009294,1747.2229402572466,5408.0122574581765,3661736.2789693726
99,369.0291953722093,3270.0548249756757,3639.084020347885,8415949.703616189
100,12282.825718696433,9187.039967264245,21469.865685960678,9583889.418770555
101,10451.05534502632,10442.213208466514,20893.26855349283,78.18337894225827
102,44873.85082824925,32913.79496317227,77787.64579142153,143042936.29576212
103,26003.243963990673,24761.713468491835,50764.95743248251,1541397.971253592
104,29035.7795854102,28528.886709694096,57564.666295104296,256940.38745174243
105,29569.78983725158,33697.631973811396,63267.42181106297,17039080.7043587
106,23630.728846253915,24206.77445948951,47837.50330574342,331828.54852797143
107,13163.769333568807,16759.54483315961,29923.314166728414,12929601.443457479
108,16433.45308663779,18608.779585410197,35042.23267204799,4732045.376261419
109,60616.28445130556,56012.49869987337,116628.78315117894,21194843.245090034
110,1266.5192035561508,1935.3459623538806,3201.8651659100315,447329.2332838766
111,58705.57506863312,44704.682712967675,103410.2577816008,196024986.75493118
112,64504.93692879974,4528.968724425191,69033.90565322494,3597116762.052147
113,86832.82415854448,89684.06559686772,176516.88975541218,8129577.739611573
114,29576.294703146952,34443.320332750416,64019.61503589737,23687938.479216997
115,29262.774459489505,28354.626847890708,57617.40130738021,824732.0844525996
116,4041.0861005504844,4882.300349118295,8923.38644966878,707641.4119935068
117,4418.4776761399535,1841.947700691767,6260.42537683172,6638506.714383033
118,5423.059430845723,5334.25369578141,10757.313126627134,7886.458580312954
119,27223.412079272246,24021.335710512496,51244.74778978474,10253293.071369627
120,57088.27932538487,43296.18757886305,100384.46690424792,190221794.7444754
121,37338.242923889375,26788.299829067644,64126.542752957015,111301299.30397671
122,66803.00921174009,170897.0809746298,237700.0901863699,10835575776.17763
123,6811.115295922694,4678.0702027377565,11489.18549866045,4549881.369560338
124,56396.176806971016,49467.52432947684,105863.70113644785,48006225.15388623
125,12927.141965627456,17453.912339297567,30381.054304925023,20491650.01593744
126,43944.993833978006,44867.83032456647,88812.82415854448,851627.1883616366
127,29230.56533684239,28667.437708875706,57898.0030457181,317112.72537938156
128,23617.575588683776,23424.04457313429,47041.620161818064,37454.25397961479
129,27795.575068633127,31635.753955806733,59431.32902443986,14746973.885493917
130,43525.11633602399,41494.08558049983,85019.20191652382,4125085.929885039
131,76498.80469496302,209675.8662060113,286174.6709009743,17736129712.71754
132,20661.35621419527,52474.78879715028,73136.14501134555,1012094492.7102233
133,25102.82519864578,24885.44796071709,49988.27315936287,47252.86356950599
134,45789.78419128025,52610.759081727425,98400.54327300767,46525698.456110895
135,68379.6622092849,68838.74882988604,137218.41103917093,210760.52521497643
136,9585.957952533152,13506.473590320562,23092.431542853716,15370442.866135621
137,9324.391575589469,12015.274199464182,21339.66577505365,7240849.295470862
138,47266.84057640787,36646.96307845385,83913.80365486172,112781798.07155009
139,23740.8867096941,30138.682712967682,53879.56942266178,40931793.69950343
140,55722.212688415864,33453.1112101033,89175.32389851916,495912880.65138286
141,28463.46333847917,35752.555085001,64216.01842348017,53130858.48921261
142,35274.17272115162,103968.08966631923,139242.26238747084,4718854225.269587
143,24824.616596049313,53687.03432129291,78511.65091734222,833039156.9464556
144,12531.692964809065,13520.805215013657,26052.498179822724,978343.043504793
145,50821.075328658444,38552.8867096941,89373.96203835255,150508451.99048617
146,4565.095832341218,4610.9682043745415,9176.06403671576,2104.2745159636584
147,2846.1516974181936,3713.3249386204625,6559.476636038657,751989.4302572483
148,1583.7688135181577,2246.4679443492178,3830.2367578673757,439170.1380042425
149,4214.8359705378225,2988.3972215608114,7203.233192098634,1504152.004992296
150,783.1824529423523,163.5909664458536,946.7734193882059,383893.61013894086
151,26880.953346663115,24836.182972993,51717.136319656114,4181085.881039022
152,36350.259341752746,31788.6268478907,68138.88618964344,20808491.009058066
153,3173.402347481506,1926.4069533515467,5099.8093008330525,1554997.512981332
154,43660.4428347964,50391.3761978274,94051.8190326238,45305463.9375638
155,14016.534581318227,11816.391575589463,25832.92615690769,4840629.245657197
156,14008.177327021662,9550.365945986003,23558.543273007665,19872082.30889105
157,72077.88618964345,59993.63657968144,132071.5227693249,146029088.63586703
158,40930.16194925957,56575.66168923425,97505.82363849382,244781662.11354774
159,55406.64118555149,52592.04917900432,107998.6903645558,7921928.163319199
160,12112.070202737757,17297.549439029663,29409.619641767422,26889194.91001448
161,62723.039447213596,84485.48792798135,147208.52737519494,473604163.8780706
162,25821.167075180278,30290.35569414462,56111.522769324896,19973646.911880393
163,15374.907213376871,15224.478716241252,30599.385929618125,22628.732750480987
164,36216.03996726424,61622.61095007797,97838.65091734221,645493849.1047528
165,37540.45308663778,51529.68783888837,89070.14092552615,195698688.95357558
166,40463.71859441252,97511.23267204798,137974.9512664605,3254418862.438015
167,68407.56942266179,28885.458212558482,97293.02763522028,1561997274.5037735
168,35929.340836433184,28853.447960717094,64782.78879715028,50068259.988609724
169,32093.116336023988,27622.42233111363,59715.53866713762,19987104.885541413
170,233804.6258077894,149369.5289353469,383174.15474313626,7129285583.8587475
171,143524.80008909298,309440.58071460447,452965.38080369745,27528046260.572853
172,112350.09583234122,160318.66168923426,272668.7575215755,2300983310.3670845
173,3591.621201919361,3052.4730702699126,6644.094272189273,290680.7078610908
174,4901.351088274573,4205.514597686104,9106.865685960678,484188.4216344767
175,6150.988708057315,7051.835450487173,13202.824158544488,811524.8533464867
176,1140.7185944125274,1663.0297154228588,2803.748309835386,272808.907131069
177,51611.63657968144,46855.667335205595,98467.30391488704,22619243.454400163
178,53598.43258295501,70075.12606781472,123673.55865076973,271481428.1940186
179,1415.4735903205599,1041.4172051929345,2456.8907955134946,139918.1792547464
180,5098.1522174688425,6259.912339297567,11358.06455676641,1349686.580671493
181,4908.2490899113645,4132.662209284906,9040.91129919627,601535.009399881
182,40794.82571869643,51312.351088274576,92107.17680697101,110618339.89971985
183,4802.371591957347,3310.1317137860733,8112.50330574342,2226779.854004618
184,5313.1317137860715,1577.6468315228246,6890.778545308896,13953847.305617262
185,45287.86108009064,65397.248569860705,110685.10964995134,404387465.21372086
186,56986.17732702166,49764.32033275042,106750.49765977208,52155218.445704356
187,8504.269073543483,8004.978456215931,16509.247529759414,249291.12055132742
188,100140.68783888838,124408.35108827458,224549.03892716294,588919479.5856094
189,110539.24908991136,140975.2234603079,251514.47255021927,926348535.8754348
190,8239.881583773404,7511.024589502169,15750.906173275573,531232.5180980987
191,3759.57558868377,3607.9123392975685,7367.4879279813385,23001.741214381193
192,2243.085580499832,1140.5294553975332,3383.615035897365,1215630.0090005957
193,10486.728846253918,13318.086100550481,23804.8149468044,8016583.901457773
