date,operator,carbon,temp,strain,atc_ngml,iptg_um,mean_fitc,fold_change
20180426,O2,glycerol,37,dilution,3.0,5000.0,21771.644069091177,0.8999285001062821
20180426,O2,glycerol,37,auto,0.0,1000.0,8075.828550760205,0.0
20180426,O2,glycerol,37,dilution,1.0,0.1,7726.667734193269,-0.021628408775239506
20180426,O2,glycerol,37,dilution,10.0,10.0,6979.583495411015,-0.05034786596555858
20180426,O2,glycerol,37,delta,0.0,1000.0,24722.27753024116,1.0
20180426,O2,glycerol,37,dilution,10.0,0.1,4486.4020743444225,-0.17831859416732387
20180426,O2,glycerol,37,auto,0.0,50.0,7959.45828321676,0.0
20180426,O2,glycerol,37,delta,0.0,0.1,28853.37354411351,1.0
20180426,O2,glycerol,37,auto,0.0,5000.0,7161.048780662638,0.0
20180426,O2,glycerol,37,dilution,3.0,10.0,10138.95612596947,0.10452646335125979
20180426,O2,glycerol,37,dilution,3.0,1000.0,23125.673796231706,0.9040874281369264
20180426,O2,glycerol,37,delta,0.0,5000.0,23396.33334682875,1.0
20180426,O2,glycerol,37,dilution,2.0,100.0,20964.276590776113,0.72354938646948
20180426,O2,glycerol,37,delta,0.0,10.0,28406.248036496483,1.0
20180426,O2,glycerol,37,dilution,2.0,50.0,19271.147637127622,0.5645956841132426
20180426,O2,glycerol,37,dilution,7.0,25.0,11189.736777283073,0.1766132769186685
20180426,O2,glycerol,37,dilution,1.0,10.0,16872.562917976556,0.43461188148407837
20180426,O2,glycerol,37,dilution,7.0,1000.0,20745.900416427055,0.7611276063312038
20180426,O2,glycerol,37,dilution,7.0,75.0,16465.219218654172,0.439726383948457
20180426,O2,glycerol,37,dilution,7.0,5000.0,19523.409405724713,0.7614501966183517
20180426,O2,glycerol,37,dilution,2.0,0.1,5049.547271647547,-0.15108646735084405
20180426,O2,glycerol,37,dilution,1.0,100.0,22956.742755416923,0.8357615610910915
20180426,O2,glycerol,37,delta,0.0,100.0,25872.999690663968,1.0
20180426,O2,glycerol,37,dilution,10.0,100.0,16394.058217472608,0.4661627611580882
20180426,O2,glycerol,37,auto,0.0,0.0,8004.615850574248,0.0
20180426,O2,glycerol,37,dilution,3.0,25.0,15600.342202005495,0.40248921031421325
20180426,O2,glycerol,37,delta,0.0,25.0,27267.73983353329,1.0
20180426,O2,glycerol,37,dilution,10.0,25.0,10732.841485533829,0.15321475436903798
20180426,O2,glycerol,37,dilution,3.0,0.1,5031.716750958905,-0.1519487014654601
20180426,O2,glycerol,37,dilution,1.0,5.0,14805.689579669752,0.3632309190654422
20180426,O2,glycerol,37,dilution,4.0,1000.0,21540.985955469205,0.8088906782045026
20180426,O2,glycerol,37,dilution,7.0,100.0,16686.230953127368,0.482617413495372
20180426,O2,glycerol,37,auto,0.0,0.1,8173.9311671659025,0.0
20180426,O2,glycerol,37,dilution,4.0,5000.0,19014.644743878744,0.7301132243729608
20180426,O2,glycerol,37,dilution,7.0,10.0,7336.415326887807,-0.032855756916968265
20180426,O2,glycerol,37,dilution,4.0,5.0,5810.030830357973,-0.11406295910138996
20180426,O2,glycerol,37,dilution,4.0,0.1,4471.757529407239,-0.17902676340468726
20180426,O2,glycerol,37,dilution,1.0,75.0,24115.726013107305,0.8460046428233418
20180426,O2,glycerol,37,dilution,4.0,100.0,18176.95601639151,0.5665724156331194
20180426,O2,glycerol,37,dilution,1.0,0.0,7014.488201128728,-0.052644335309582416
20180426,O2,glycerol,37,dilution,1.0,25.0,22866.89197872798,0.7746237712935997
20180426,O2,glycerol,37,dilution,7.0,0.1,4486.096359211911,-0.17833337769615115
20180426,O2,glycerol,37,auto,0.0,100.0,8116.7609281627765,0.0
20180426,O2,glycerol,37,dilution,4.0,50.0,16974.58949971821,0.4499685252399122
20180426,O2,glycerol,37,dilution,4.0,0.0,4641.68574564545,-0.1788044401807225
20180426,O2,glycerol,37,delta,0.0,75.0,27015.567441139698,1.0
20180426,O2,glycerol,37,dilution,3.0,100.0,20393.128790025818,0.6913833512865963
20180426,O2,glycerol,37,auto,0.0,5.0,7959.799563939257,0.0
20180426,O2,glycerol,37,dilution,3.0,75.0,21009.775404506032,0.6810639089194365
20180426,O2,glycerol,37,dilution,10.0,75.0,16079.288717858932,0.41923164077360164
20180426,O2,glycerol,37,delta,0.0,50.0,27994.484536874843,1.0
20180426,O2,glycerol,37,dilution,3.0,50.0,18578.39606819849,0.5300186608461707
20180426,O2,glycerol,37,dilution,3.0,250.0,22958.85198711342,0.8247899363695282
20180426,O2,glycerol,37,dilution,10.0,50.0,13768.938325019873,0.2899661806403869
20180426,O2,glycerol,37,auto,0.0,10.0,8006.659257032005,0.0
20180426,O2,glycerol,37,auto,0.0,250.0,8363.691340211166,0.0
20180426,O2,glycerol,37,dilution,7.0,0.0,4497.705399250008,-0.18645976587319885
20180426,O2,glycerol,37,dilution,4.0,250.0,20824.90597812721,0.7041981021617078
20180426,O2,glycerol,37,dilution,4.0,75.0,18379.743322665385,0.5413967099085131
20180426,O2,glycerol,37,dilution,7.0,500.0,20150.20733002641,0.659072130704596
20180426,O2,glycerol,37,dilution,2.0,0.0,5091.299970833388,-0.15489879322297204
20180426,O2,glycerol,37,dilution,2.0,10.0,11629.37047342151,0.17758746294123123
20180426,O2,glycerol,37,dilution,10.0,5.0,4972.235632147056,-0.1585149031343082
20180426,O2,glycerol,37,dilution,7.0,5.0,5139.755240311603,-0.14962660649277965
20180426,O2,glycerol,37,dilution,10.0,5000.0,19272.020520156686,0.7459660894846883
20180426,O2,glycerol,37,auto,0.0,500.0,8172.983390506996,0.0
20180426,O2,glycerol,37,dilution,10.0,0.0,4424.713973912105,-0.19034066453547213
20180426,O2,glycerol,37,dilution,2.0,5.0,8754.357408225978,0.042157845856091565
20180426,O2,glycerol,37,dilution,1.0,50.0,22810.761069256485,0.7412669490926226
20180426,O2,glycerol,37,dilution,4.0,500.0,21131.72343576459,0.7130821345582684
20180426,O2,glycerol,37,dilution,7.0,250.0,21007.94088166648,0.7145416228735265
20180426,O2,glycerol,37,dilution,10.0,1000.0,20547.574650406423,0.7492136079604343
20180426,O2,glycerol,37,dilution,4.0,25.0,13026.458600647047,0.2706754784284338
20180426,O2,glycerol,37,dilution,2.0,1000.0,22374.77333511201,0.8589786807971614
20180426,O2,glycerol,37,dilution,3.0,500.0,22930.620548289557,0.8120702605929017
20180426,O2,glycerol,37,dilution,2.0,5000.0,20185.10083383962,0.8022065766755176
20180426,O2,glycerol,37,dilution,2.0,500.0,22888.54554731283,0.80975499449425
20180426,O2,glycerol,37,delta,0.0,250.0,26059.300856430124,1.0
20180426,O2,glycerol,37,dilution,10.0,250.0,19181.604464031003,0.611333173570803
20180426,O2,glycerol,37,dilution,1.0,250.0,24386.626066619836,0.9054751525638496
20180426,O2,glycerol,37,auto,0.0,25.0,7741.067122462525,0.0
