strain,area_pix,mean_yfp,mean_mCherry,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_mean,alpha_median,alpha_hpd_min,alpha_hpd_max,fold_change
delta,276.0,159.5,181.68115942028984,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,-0.013873378890332593
delta,577.0,169.19757365684575,192.21143847487002,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,-0.0020955003349973273
delta,510.0,888.7078431372549,182.99019607843138,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,0.8717627319533026
delta,390.0,176.24102564102563,188.42820512820512,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,0.006458899457722431
delta,591.0,956.989847715736,186.922165820643,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,0.9546924611719593
delta,433.0,1171.2286374133948,183.62586605080833,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,1.214889345071861
delta,434.0,1149.410138248848,185.6889400921659,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,1.188390383319886
delta,566.0,1161.3427561837457,177.24734982332154,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,1.2028827635644257
delta,398.0,323.97989949748745,264.44472361809045,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,0.1858904331336807
delta,332.0,1300.578313253012,200.47289156626505,0.0,20181031,acetate,37,O2,1,161.83043436790044,185.71211525172606,1254.8794629594715,1254.8794629594715,1262.6109903664624,1068.0031966835463,1481.2738413145646,1.3719868652474922
