I_1,I_2,area_1,area_2,bg_val,fractional_birth_area,date,run_no,temp,carbon,operator
376.91803278688525,395.04273504273505,427.0,351.0,189.17945069226266,0.5436893203883495,20181031,1,37,acetate,O2
395.5545722713864,386.85,339.0,380.0,189.17945069226266,0.47704918032786886,20181031,1,37,acetate,O2
203.85979971387698,203.3046757164404,699.0,663.0,189.17945069226266,0.5005213764337852,20181031,1,37,acetate,O2
358.9177489177489,337.3083511777302,462.0,467.0,189.17945069226266,0.49266503667481665,20181031,1,37,acetate,O2
208.71825396825398,207.58703071672355,252.0,293.0,189.17945069226266,0.4500941619585687,20181031,1,37,acetate,O2
207.01985111662532,205.67942583732057,403.0,418.0,189.17945069226266,0.5056818181818182,20181031,1,37,acetate,O2
268.19083969465646,287.8555858310627,393.0,367.0,189.17945069226266,0.528158295281583,20181031,1,37,acetate,O2
281.2005141388175,266.5075376884422,389.0,398.0,189.17945069226266,0.49428208386277,20181031,1,37,acetate,O2
289.7821782178218,300.3924914675768,303.0,293.0,189.17945069226266,0.5099667774086378,20181031,1,37,acetate,O2
308.47813411078715,263.994623655914,343.0,372.0,189.17945069226266,0.46439628482972134,20181031,1,37,acetate,O2
336.24309392265195,334.22525597269623,362.0,293.0,189.17945069226266,0.5404984423676013,20181031,1,37,acetate,O2
268.7514563106796,267.21523178807945,515.0,604.0,187.59734245179422,0.46685082872928174,20181031,1,37,acetate,O2
273.10752688172045,313.77777777777777,372.0,306.0,187.59734245179422,0.5486725663716814,20181031,1,37,acetate,O2
259.50118764845604,285.80882352941177,421.0,408.0,187.59734245179422,0.5173333333333333,20181031,1,37,acetate,O2
280.95226130653265,285.90561224489795,398.0,392.0,187.59734245179422,0.4855570839064649,20181031,1,37,acetate,O2
276.37216828478967,268.82852292020374,309.0,589.0,187.59734245179422,0.344097995545657,20181031,1,37,acetate,O2
219.42732558139534,220.31652661064425,344.0,357.0,187.59734245179422,0.5326231691078562,20181031,1,37,acetate,O2
241.98679867986797,208.12389380530973,303.0,339.0,187.59734245179422,0.4981481481481482,20181031,1,37,acetate,O2
281.21632653061226,210.86772486772486,490.0,378.0,186.96505712189327,0.5317460317460317,20181031,1,37,acetate,O2
290.7369565217391,305.0550284629981,460.0,527.0,186.96505712189327,0.4806110458284371,20181031,1,37,acetate,O2
325.15315315315314,353.358361774744,555.0,586.0,187.8564242128409,0.47176913425345046,20181031,1,37,acetate,O2
